,id,title,author,genre,story,platform
41,41,엄마와 비밀연인,Quick manga,#현대물#육아#비밀#로맨스#드라마#완결,"의도치 않은 만남으로 신비로운 남자와 엮이게 된 그녀는 뱃속의 아이와 함께 떠날 수밖에 없었다. 몇 년 후, 아이와 함께 화려하게 나타난 그녀! 어른스러운 아이는 자신의 엄마에게 키 190cm, 근육 잡힌 몸에 엄청난 재벌인 완벽한 남편을 찾아주는 게 꿈이다. 자신의 성인 버전을 가리키며 어떠냐 묻는 아이와, 자신의 아이를 데리고 가겠다며 패기 넘치게 찾아온 남자! 아이를 지키긴 커녕 마음도 뺏기게 생긴 그녀의 앞날은 과연 어떻게 될까?",탑툰
42,42,제천만계에서 돌아오다,빅라이언/칠월,#배신#무협#액션#무협#완결,"죽마고우이자 약혼녀에게 배신당하고 혈맥이 뽑히고 몸이 상한 상태로 아버지에 의해 감금당한 사내 이도한. 다행히 사부의 도움으로 혼백만은 분리되어 제천만계라는 큰 세계를 경험하고, 몇 년 만에 그 곳의 최강 혈맥을 가지고 자신 육신과 함께 돌아오는데…",탑툰
43,43,약점,허스키팀&Gyou,#드라마#완결,"로펌 말단 직원 동진은 사사건건 자신을 무시하는 최연소 변호사 유세린이 싫다. 나이도 훨씬 어리고, 싸가지도 없지만, 신분이 천지차이라 꼼짝 못한다. 그러다 우연히 세린의 약점을 알게 되면서 둘의 관계는 180도로 뒤바뀌는데...",탑툰
44,44,이과로 하드캐리,하도&서프라이즈 스튜디오,#소년물#이세계#판타지#액션#완결,"기계공학 엔지니어인 '윤 진'은, 어느 날 눈을 떠 보니 듣도보도 못한 세상에 와 있었다. 사람들 복식이며 하는 행동이며 생소하기 짝이 없는데다가, 이세계의 주민들은 신체능력이 월등히 뛰어나 머리를 쓸 줄 모른다?! 아니, 왜들 이러시나? 자, 봐! 내가 끝내주는 머리로 좀 더 편하게 살 수 있도록 만들어줄 테니까! 그는 온갖 기발한 방법으로 위험에 처한 부족 사람들을 구하고 최강의 전사 타이틀을 달아버리게 된다. 누구보다도 이세계에서 잘 살고 있지만, 기계를 너무나도 사랑하는 '진'. 그는 과연 원래 세계로 돌아갈 수 있을까?",탑툰
45,45,비검문도,토마토냠&A-SOUL.아예,#요괴#수련#비검#액션#무협#완결,"이세계엔 요괴가 있고, 요괴를 죽일 수 있는 요마사가 있다. 요마사 '진휘'는 10년 간의 수련을 마치고 고향에 돌아왔다. 하지만 그를 기다리고 있는 건 요괴에 씌인 그의 친형이었다. 술법을 통해 형을 구한 '진휘'는 본격적으로 비검을 수행하려 하지만 그가 부재했던 10년 동안 많은 것이 바뀌었음을 알게 되고 이를 바로잡는 와중에 계속 요괴와 얽히게 되는데…",탑툰
46,46,대살수,황재,#강호제일인#천하제일인#드라마#액션#무협#완결,"장부가 대망의 시선을 던지는 아름다운 여인아. 너는 지금 누구를 기다리고 있느냐? 너를 안은 자, 바로 강호제일인 이다! 네가 사랑할 자, 그는 바로... 천하제일인이다!!",탑툰
47,47,화산검가 [개정판],묵검향,#용천산#무협#드라마#판타지#액션#완결,"음모의 중심인 화산파. 그 속에서 진실을 밝혀내기 위해 세상 끝으로 가려는 자. 옳고 그름은 무엇인가. 정의와 불의는 누가 정한 것인가. 세상을 상대로 싸우리라. 얻으리라. 거짓의 껍질이 벗겨진 진짜 세상! 그리고, 운명을 이겨낸 진정한 자유!",탑툰
48,48,양피박,박원빈,#경찰#3인조#드라마#액션#완결,"죽느냐, 사느냐. 한바탕 굿거리판 속에 뛰어든 기상 천외한 인간들(년, 놈들?). 카사노바같은 바람둥이 자식. 무지하고 우직한 놈. 그리고 싸늘한 정염을 불태우는 야생마같은 계집. 오늘도... 무작정 죽음의 사선으로 뛰어 들었다…",탑툰
49,49,불청객이라 불러다오,고행석,#축구#축구선수#드라마#액션#스포츠#완결,고3 졸업을 앞둔 국가대표 축구선수 '구영탄'. '영탄'이는 서울의 명문고를 마다하고 축구 최약팀이 있는 태양고로 전학을 온다. 서울에서 왔다는 이유로 따돌림을 받아 패스를 주지 않을 것이라며 축구팀 주장을 맡겨달라고 하는데…,탑툰
50,50,신의 향수,황재,#향수#향기#느와르#드라마#완결,헝가리의 여왕 '엘리자베스'에게 건강과 불변의 아름다움을 내려준 한 노인의 처방. 그것은 「로즈메리」 라고 불린 오늘날 향수의 시초이자 세계 최초의 향수였다.,탑툰
51,51,스타 스트라이커,오일룡,#운동#축구선수#드라마#액션#스포츠#완결,"백제대학과의 게임에서 3번이나 계속 패한 신라대학. 신라대학은 더 이상 백제대학에 연패당하지 않기 위해 뛰어난 스트라이커였던 '유자룡'의 아들, '유비'를 영입한다.",탑툰
52,52,흑나비와 공포의 방문객,황재,#협객#복수#드라마#액션#무협#완결,흑나비시리즈 특별판!! 눈보라치는 감수성을 더욱 얼어붙게 만든 냉혹하고 간악한 사이코의 복수극이 시작된다! 사건의 핵심을 파고드는 협객 흑나비의 대 활약!!,탑툰
53,53,거인의 탑,황재,#전쟁#현대물#드라마#액션#완결,"오늘도 대지(大地)는 숨가쁘게 움직이고 있다! 야망이 타오르는 도시에서, 신천지의 욕망이 꿈틀대는 정글지대에서, 온통 패기와 패기가 부딪치며 뿜어대는 열기로 대지와 대기(大氣)는 뜨거워져 간다!",탑툰
54,54,협객 흑나비 [합본],황재,#독립투쟁#협객#드라마#액션#무협#완결,:::1~5부를 모두 모은 합본집입니다::: 독립투쟁을 다룬 액션만화 쾌걸 흑나비! 총 5부로 구성된 그의 행보를 한 눈에 확인하라!,탑툰
55,55,삼장법사 리턴즈,China Literature,#소년물#서유기#빙의#데스게임#판타지#완결,"요괴를 퇴치하고 공덕을 쌓아야 채울 수 있는 '공덕옥련'. '서유승'이 바라는 거라곤 공덕옥련을 완성해 자유의 몸이 되는 것이었는데… 공덕옥련의 완성을 코앞에 두고, 현실 세계로 돌아왔다. 과연 '서유승'은 공덕옥련을 다시 채워 자유의 몸이 될 수 있을까?",탑툰
56,56,멍청하게 바람 피는 법,sonmohn,#바람#삼각관계#17금#로맨스#코믹#완결,"생일 날 4년 만난 남자친구에게 환승이별 당한 '다은'은, 앞으로 난잡한 인생을 살 거라고 다짐하며 인터넷 정모에 나간다. 거기서 만난 연하남과 연애를 시작한 것과 동시에 또 다른 이상형의 남자와도 엮이게 되버리는데...",탑툰
57,57,시스템 최강 이탈자,단청영월,#생존#복수#전쟁#초능력#판타지#액션#완결,"병원비가 없어 도망친 말기 암 환자 '유진호'. 병원비를 지원해 주는 단체를 소개받고 방문하는데, 그곳은 사람들이 서로를 죽고 죽이는 경기를 펼치는 '자정 수라장'이라는 곳이었다. 목숨을 걸어야 하는 잔인한 시스템이지만, 승리하면 원하는 것을 무엇이든 얻을 수 있다! 그렇게 미래를 바꿀 절호의 기회를 얻게 된 '진호'는 뜻밖에 특별한 능력을 각성하게 되는데…",탑툰
58,58,제왕의 귀환,Quick manga,#무협#성장#복수#전생#액션#완결,"'임서한'은 '제존(帝尊)'의 모함으로 목숨을 잃고, 기억을 가진 채 고2 시절로 환생한다. 복수를 위해 수련에 돌입하지만, 시간이 지날수록 현생이 자신이 알던 전생과 조금씩 어긋난다는 걸 깨닫게 된다. 과연 '임서한'은 자신의 염원대로 복수를 끝내고 천하무적 수선자가 될 수 있을까?",탑툰
59,59,심야십담,시코르스키&천도담,"#공포#괴담#귀신#금기#노벨피아원작#미스터리#드라마#공포,스릴러#무료연재#완결","열 번의 밤, 열 명의 사람들이 열 개의 촛불 앞에 모인다. 사람들은 각자의 촛불 앞에 서서 하루에 하나씩, 차례대로 괴담을 풀어놓는다. 괴담이 끝나면 촛불이 꺼지고 그 사람은....",탑툰
60,60,삼생삼세 십리도화,소우&태평&당칠,#선계#선협#로맨스#드라마#판타지#완결,"도화숲, 삼생의 인연이 시작되는 곳. 여기서 천족 태자 '야화'와 속세의 여인 '소소'가 만나 사랑에 빠지게 된다. 임신한 '소소'는 '야화'를 따라 천계로 올라가게 되는데 천족의 멸시를 당할 뿐만 아니라 '야화'를 좋아하는 '소금' 천비의 꾀에 넘어가 두 눈을 잃게 된다. '야화'의 오해를 받아 속상한 그녀는 출산 후 주선대에서 뛰어내려 본래의 살았던 곳으로 돌아가려고 하지만 오히려 그녀는 자신이 청구국의 '백천' 상신이라는 원신을 되찾게 된다. 사랑하는 아내를 잃고 고통 속에서 헤어나오지 못하는 천족 태자 '야화'와 '소소'였던 전생의 기억을 잃고 새롭게 돌아온 '백천' 상신. 이번 생에 두 사람 사이에는 또 어떤 이야기가 펼쳐질까?",탑툰
