,id,title,author,genre,story,platform
135,135,블러디 발렌타인 : 인류종말,Bluemoon&Twenty4,"#좀비#종말#생존#소년물#판타지#공포,스릴러#토","서기 2028년 산 자가 죽은 자를 부러워하는 세상. 세상은 멸망했고, 인류의 종말이 눈 앞이다. 마지막까지 살아남은 인류 최후의 1인 준석은 감염자들과 싸우다 장렬히 산화한다. 시끄러운 소리에 눈을 떠보니 인류종말로부터 정확히 10년 전, 2018년 2월 14일 인류의 종말이 시작된 바로 그 날이다. 왜 다시 돌아왔을까? 생각할 시간도 없다. 인류종말은 또다시 시작되니까. 그리고 이번에는 살리지 못했던 사람들을 살려내야 한다. 내가 지켜야 한다. 자신 있다. 난 모든 이들보다 10년 앞서 있으니까.",탑툰
136,136,나홀로 초능력자,GUMINGYUEYE&NAMU,#인생역전#판타지일상#로또#확률#능력물#드라마#코믹#토,"가난한 삼류 작가 '백무'. 밑바닥 인생을 한탄하며 복권을 구매한다. ""어제 밤새 작업해서 눈이 맛이 갔나..? 이게 뭐지..?"" 복권 위로 보이는 확률, '백무'는 자신의 눈에만 보이는 확률로 인생 역전을 할 수 있을까?",탑툰
137,137,엔드리스,"윤준식, 박하연",#먼치킨#시스템#액션#토,현실과 가상현실이 구분되지 않는 머지않은 미래. 주인공과 그의 게임캐릭터가 힘을 합쳐 변하지 않는 소중한 가치를 지키기 위해 싸운다.,탑툰
138,138,도군,China Literature&약천수(원작)&Yueguan Baishao,#소년물#환생#이세계#판타지#액션#무협#토,"고고학자로 살아가며 사람들에게 ""도야""라는 이름으로 불리던 주인공은 어느 날 묘혈을 조사하던 중 구리거울을 발견하게 되고, 구리거울을 떼어냄과 동시에 묘혈이 무너지며 다른 차원으로 이동하게 된다. 눈을 떴을 땐 ""우유도""라는 어린 소년이 되어 있었고, 신비한 모습을 하고 있는 노인에게 묘혈에서 봤던 것과 똑같은 구리 거울과 노인의 모든 내공을 전수 받아 ""상청종""으로 가라는 부탁을 받게 되는데…",탑툰
139,139,"아빠 하나, 아들 하나",열문그룹&jiangjinghaiqi&공자여설,#격주연재#원나잇#싱글맘#호텔 매니저#로맨스#드라마#토,"호텔 매니저로 일하고 있는 싱글맘 '강지원'. VIP 고객을 모시러 일찍 나와 준비를 하던 중 또 다른 VIP 고객을 만난다. 잠깐, 그런데 이 남자... 6년 전, 원나잇 상대 '황보결' 총재잖아? 주목 받기 싫었던 지원은 열심히 '황보결'을 피해 다닌다. 하지만 도망치려 할수록 자꾸만 그 사람과 엮이게 되는데...!",탑툰
140,140,어쩔 수 없이 지구정복,Baimaotang Comic,#격주연재#소년물#배신#판타지#액션#토,"우강대 졸업생인 '고양희'는 초능력자이며, 그의 소꿉친구인 '이예찬'은 재벌2세이다. 어느 날 뜻하지 않게 옛 친구의 배신을 당하고 '고양희'는 최강 악역 보스가 되기로 결심한다.",탑툰
141,141,기초 만렙 김대찬,이소난,#만렙#싸움의 신#드라마#판타지#액션#토,엔드 학원의 만년 유급생인 '김대찬'. 학교에서까지 잘린 그는 우연한 기회에 어머니의 유품인 목걸이로 남십자별에 가게 되고 그곳에서 폭발적인 힘을 얻게 된다. 그는 과연 싸움의 신으로 거듭날 수 있을까?,탑툰
142,142,아주 특별한 연애,Rainie,#짝사랑#순정#로맨스#드라마#토#일,"185cm의 키에 소심한 성격인 '연우'는 자기보다 10cm가 작은 '은혁'을 짝사랑하게 된다. 큰 키가 콤플렉스인 '연우'는 어느날, 유명 패션디자이너가 된 '은혁'으로부터 모델제의를 받게 되는데...",탑툰
143,143,마지막 세계의 사랑,YY&Daoshang,#회귀#환생#배신#로맨스#드라마#판타지#토#일,"사랑하는 사람에게 배신당하고 홀로 외롭게 죽음을 맞이하게 된 '혜주', 어떻게 된 걸까? 다시 세상이 멸망하기 3일 전으로 환생하게 되었다. 이번 생은 절대 용서하지 않아! 통쾌한 복수를 다짐한 '혜주'는 비밀을 알고 있는 '승우'와 마주하게 된다!",탑툰
144,144,멸수라전,TACENGSHISHAONIAN&BEN T,#요괴#천하#드라마#액션#무협#토,태자가 아비를 죽이고 황위를 찬탈하여 온 나라가 대혼란에 빠졌다. 보잘 것 없는 거지 출신 '서한'. 세상을 구하기 위해 살수 집단 삼라전을 배신하고 요괴와 악인을 도륙해나간다. 우정과 로맨스가 꽃피는 짜릿한 천하 뒤집기 한판극!,탑툰
145,145,냉혹 황자 육아일기,DUHAN&YANGTUOSHANGAN,#시대물#판타지#육아물#황자#순정#로맨스#드라마#토,"전장의 저승사자라 불리는 연나라 칠황자 '안희'는 제나라를 멸하고 공주 두 명을 잡아 부황에게 바치려 한다. ""언니들을 풀어줘!!"" 안희는 제나라 꼬마 공주 '도소미'를 발견하고 황궁으로 데려간다. 덤으로 데려온 꼬마 공주와 냉혹 황자의 좌충우돌 육아 일기가 지금 시작된다...!",탑툰
146,146,날 차버린 소꿉친구와 전 여친이 같은 반이라 곤란하다,비어있음&몰루,#하렘#아카데미#소꿉친구#꽁냥꽁냥#노벨피아원작#로맨스#드라마#판타지#액션#일,"""미안해...좋아하는 것과...사랑하는 건 다른 것 같아"" 재능 없고 모두에게 부정당하던 낙제생인 내가...키 크고 우월한 존잘남으로 다시 태어난다면? 1년에 최고의 재능을 가진 15명 만을 선발하는 '황립 프론티어 아카데미' 입학식에서...그녀들을 다시 만났다.",탑툰
147,147,멋진 신세계,고손작&윤곤지,#로맨스#드라마#일,"우리나라 최대 기업에 다니고 있는 호승은 회사에서 인정은 커녕 억울한 누명까지 씌워져 죄인마냥 움츠리고 다닌다. 그러던 어느날 갑작스러운 통보로 인사발령을 받게 되고, 따지듯 찾아간 팀장님은 호승에게 유혹적이게 몸을 맡기는 것으로 대답을 대신하는데...",탑툰
148,148,Retry: 다시 한번 최강 신선으로,"대행도동만, 십리검신",#회귀#무협#액션#무협#일,"수선계에서 북현선존이라는 별호로 불리며, 신선이 되기 위한 수련을 하고 있던 진범은 마지막 단계에서 심마를 이기지 못하고 실패하여 죽음을 맞이한다. 그런데, 눈을 뜬 그가 있는 곳은 그가 수선계로 오기 전에 있었던 현대의 지구! 심지어 스무 살 때의 과거의 자신의 몸에서 정신을 차린 진범은 회귀한 것을 깨닫고 자신이 알고 있는 어두운 미래를 전부 바꾸겠다고 다짐한다.",탑툰
149,149,열 명의 신제들이 모두 내 제자,iCituan,#천재#무림#무협#일,"수만 년간 청운 대륙의 무수한 절정 고수를 길러냈지만 정작 본인은 알 수 없는 봉인으로 진기경 이상의 공력을 발휘하지 모했던 공현우. 뇌겁으로 봉인을 깨려다 육신이 재로 변했고, 그 틈에 빠져나온 혼백은 700년이 지나 동명인 후손의 몸으로 환생했다. ""이번엔 그 망할 봉인이 없잖아!"" 몰락한 가문을 일으켜 설욕하고 최고 경지에 오르려고 했건만 제자의 후손들이 시도 때도 없이 수련을 방해한다! 심지어 제자의 석상 앞에 고개를 조아리라니? 이리된 이상 제자를 불러 직접 확인시켜주는 수밖에! ""제, 제자... 소요... 사존을 뵙습니다!"" ""뭐... 뭐!? 사존!?""",탑툰
150,150,천검지존,소명태극,#성장#소년물#먼치킨#액션#무협#일,"도(刀)는 추앙받고 검(劍)은 멸시받는 시대. 무혼 중 가장 서열이 높은 도혼을 각성하면 가문의 자랑이자 다른 이들의 부러움도 한눈에 살 수 있었다. 그리고 도혼 9성으로 각성할 기회를 얻은 '초현'. 모두 그가 도혼으로 각성할 것이라 믿어 의심치 않았다. 하지만... 어렸을 때 수련하다 우연히 만난 '천도서'가 말하길, 검혼을 각성해 천도본원결을 깨우치면 최강자가 될 수 있다고 한다. 어려서부터 유달리 힘에 대한 열망이 강했던 '초현'은 도혼을 포기하고 결국 검혼 10성으로 각성하게 된다. 남들과 달리 어려운 길을 선택한 '초현'. 과연 그는 검혼으로 최강자가 될 수 있을까?",탑툰
151,151,킬러지존,소명태극,#중원#무림#판타지#액션#무협#일,"저 명령대로만 살아온 이름조차 없는 코드네임 킬러A. 어떤 임무를 하던 도중, 적의 함정으로 미사일 폭격을 맞아 결국 죽게 된다. 그가 깨어났을 땐, '이세하'라는 어느 중원의 이씨 세가의 자식으로 환생하게 되는데 하필, 그에겐 아무런 내공이 없는 폐인이였고 원주인은 누군가의 부하들로부터 이미 목숨이 끊긴 상태였던 것. 깨어나자마자 부하들은 그를 다시 죽이려 하지만 기적적으로 무공을 펼치고 위기를 모면한 킬러A는 그 힘의 원천이 바로 임무 중에 얻은 반지라는 사실을 깨닫게 되는데…",탑툰
152,152,언성히어로 : 축구를 너무 잘함,강서베컴&배야&산천,#스포츠#축구선수#성장#현대판타지#소설원작#드라마#일,"맨유에서 10년 동안 활약한 베테랑 선수 '강산'. 감독은 구단 개편을 위해 '강산'의 무릎 부상을 이유로 방출하려고 한다. ""네가 내 말을 들으면, 2년 안에 전성기의 몸 상태로 만들어주지""",탑툰
153,153,전직고수,China Literature,#게임#프로게이머#드라마#판타지#액션#스포츠#일,국민 게임 '글로리'의 프로리그팀 '지아스'의 수장 '예치우'. 팀을 전성기로 이끌었던 그가 돌연 추방되어 갈 곳을 잃었다. 그를 대표하던 ID '일엽지추'까지 반납한 채로. 우연히 들어간 PC방에서 다시 한 번 '글로리'에 도전하는데…. '예치우'는 과연 재기에 성공할 수 있을까?,탑툰
154,154,일검독존,소명태극,#소설원작#배신#성장#드라마#액션#무협#일,엽가의 세자였던 '엽현'. 수많은 전쟁에서 공적을 쌓았지만 그에게 돌아온 건 가문의 배신이었다. 절망의 순간. 모친이 남긴 반지를 통해 '엽현'은 새로운 수련을 할 수 있는 신비로운 공간을 넘나들게 된다. 검으로 단전을 대신하는 신비로운 수련법! 이제 남은 건 가문에 대한 피의 복수와 상한병을 앓고 있는 동생 '엽령'를 지키는 것! 엽가를 뛰어넘어 강국(姜國)최고의 고수가 되기 위한 '엽현'의 여정이 시작된다.,탑툰
155,155,빌런으로 이직하다,열문&만도라&연강,#배신#빙의#시스템#액션#무협#일,"사람을 구하려다 되려 배신당해 죽게 된, 주인공. 그는 다음 생이 있다면 나쁘게 살리라 결심한다. 그렇게 죽음 후에 모든 것이 끝난 줄 알았지만, 그는 내공이 있는 세계의 '소혁'이라는 청년에게 빙의된다. 자신을 '빌런 시스템'이라고 소개하는 목소리가 그의 목숨을 살리고 능력을 부여하기 시작했다. 그는 과연 '소혁'의 몸으로 이 세계에서 시스템을 이용해 최강이 될 수 있을까?",탑툰
156,156,수선환생록: 지존의 귀환,말릉&영자&다우,#귀환#선계#지존#액션#무협#일,신기인 산하사직도를 손에 넣고자 서로 연합하여 음모를 꾸민 선제들을 상대하다가 죽음을 맞이하는 주인공. 눈을 떠보니 서씨 가문의 소가주 '서현'의 몸에 들어왔다. 인정받지 못하는 투기 하나 없는 폐물 소가주인 '서현'에게 유일하게 남겨진 여동생 '은이'. '서현'은 가족과 가문을 지키기 위해 선천 무공 수련에 집중하는데… 사라진 줄 알았던 산하사직도와 기령을 되찾고 다시 정상을 향한 한 걸음을 내딛는다.,탑툰
157,157,마왕 전용 사기 시스템,광휘&신열혈&등호균,#게임#시스템#환생#복수#판타지#액션#일,"어느 날, 세상에 갑자기 나타난 던전들로 인간은 던전 세계를 맞이한다. 인간 플레이어의 비열한 수법에 농락당해 죽은 심연급 던전 보스 '아데세르'. 결과에 승복할 수 없는 그는 나약한 쪼렙 플레이어의 몸에 환생한다. 뜻밖에 주어진 시스템으로 던전을 정복하고 던전 주인으로서 특수한 능력을 가진 채로 자신의 복수 여정을 시작하는데…",탑툰
158,158,SOS! 이건 사고야!,Kuaikan&YY,#고등학생#주술#로맨스#드라마#판타지#일,"고등학생인 '지민'은 어느날, 고대 술사의 후계자인 어머니의 주술로 깨어난 소년과 만나게 된다. 천방지축 소년과의 평범하지 않는 일상을 보내던 중, 소년은 기억을 잃고 위기에 빠지게 된다. 소년을 구하기 위해 '지민'은 어머니와 함께 소년의 고향을 찾아가는데 과연 그곳에서 소년을 살릴 방법을 찾을 수 있을까?",탑툰
159,159,내겐 조금 특별한 그녀,Kuaikan&YY,#복수#학원물#로맨스#드라마#일,"타고난 근육과는 어울리지 않는 여린 마음을 가진 '단아', 어느날 유일한 단짝이었던 '지혼'과 다시 만나게 되었다. 오해로 멀어졌던 두 사람, '단아'의 복수로 시작된 만남은 시간이 지날 수록 점점 애틋한 감정으로 변해갔고, 평범하지 않던 그녀에게도 사랑이 찾아왔다!",탑툰
160,160,출구 없는 사랑,YY&Jiman,#순정#삼각관계#심장이식#로맨스#드라마#일,"심장 이식 수술로 다시 살아났지만 자유를 잃게 된 '채원', '이수'는 이런 '채원'을 죽은 '가영' 대신 옆에 두기로 한다. '가영'의 동생인 '나은'은 이런 형부를 이해할 수 없었고, 더 이상 두 사람이 가까워지는 걸 지켜볼 수 없었던 '나은'은 두 사람 사이를 방해하기 시작한다.",탑툰
161,161,다시 돌아온 복수,YY&Jiman,#순정#복수#재벌#로맨스#드라마#일,"유학 중인 '다현'은 갑작스런 어머니의 사고소식에 급하게 귀국하게 된다. 하지만 장례식 당일, 같은 사고로 목숨을 잃을 위기에 처하게 되고, 겨우 살아남은 '다현'은 3개월 후 사고 원인을 파헤치기 위해 다시 돌아온다. 신분을 숨긴 '다현', 그녀의 복수가 시작된다!",탑툰
162,162,과로환생전기,소명태극,#월간연재#빙의#시스템#현대지식#액션#무협#일,"이 시대의 워커 홀릭으로 살아간 주인공, 결국 과로사로 세상을 떠나게 되는데... 일어났더니 무협 세계의 '임환'이라는 몸에 빙의되어 깨어난다!",탑툰
163,163,나는 악역이다,Kuaikan&QianTangTang&FangChao,#순정#로맨스#복수#환생#드라마#일,재력과 미모를 겸비한 연예계 악녀로 이름난 수빈은 어느날 사고로 정신을 잃고 쓰러진다. 그런데 깨어나보니 수빈이 아닌 하연의 몸으로? 청순하고 가련한 이미지의 여배우 하연은 1년 전 연예계 왕따사건으로 결국 목숨까지 잃게 된다. 겨우 환생했는데 1년 후 다시 죽어야 한다니! 살기 위한 수빈의 반격이 시작되는데…,탑툰
