,id,title,author,genre,story
0,0,참교육,글 / 채용택 / 그림 / 한가람 / 월요웹툰 / ,#액션 #블루스트링 #사이다 #학원물 #먼치킨 #다크히어로,무너진 교권을 지키기 위해 교권보호국 소속 나화진의 참교육이 시작된다! <부활남> 채용택 작가 X <신석기녀> 한가람 작가의 신작!
1,1,뷰티풀 군바리,글 / 설이 / 그림 / 윤성원 / 월요웹툰 / ,#드라마 #직업드라마 #밀리터리,'여자도 군대에 간다면?'본격 여자도 군대 가는 만화!
2,2,신의 탑,글/그림 / SIU / 월요웹툰 / ,#판타지 #세계관 #이능력배틀물 #소년왕도물 #먼치킨,자신의 모든 것이었던 소녀를 쫓아 탑에 들어온 소년 그리고 그런 소년을 시험하는 탑
3,3,똑 닮은 딸,글/그림 / 이담 / 월요웹툰 / ,#스릴러 #2020 지상최대공모전 #서스펜스,"'우리 엄마가 살인마인 것 같다.'  성적 우수, 품행 단정, 모범적인 자식인 길소명은 엄마가 요구하는 기준에 맞춰 완벽한 딸로 살아왔다. 그러나 남동생이 강물에서 시체로 떠오른 그 날, 소명의 머릿속엔 섬뜩한 의혹이 피어오른다. 자식의 인생에 방해되는 모든 것을 없애려는 엄마와 그녀에게서 벗어나려는 딸, 두 사람의 잔혹한 모녀 스릴러! 2020 지상최대공모전 2기 우수상 수상작."
4,4,백수세끼,글/그림 / 치즈 / 월요웹툰 / ,#드라마 #음식&요리 #감성드라마,백수 시절 내 곁을 지켜줬던 그녀... 돌아와 주면 안 되겠니? 음식 메뉴마다 담겨 있는 우리들의 연애 흑역사!
5,5,퀘스트지상주의,글/그림 / 박태준 만화회사 / 월요웹툰 / ,#드라마 #게임판타지 #학원물,"[외모지상주의], [싸움독학], [인생존망]과 세계관을 공유하는 작품! 공부, 싸움, 외모. 뭐 하나 잘난 것 없는 평범한 고등학생 ‘김수현’의 눈앞에 갑자기 퀘스트창이 나타났다! 첫 번째 퀘스트, [엄마한테 사과하기]를 완료한 수현은 보상으로 키가 3cm 커지게 되는데! 퀘스트 엄청 쉽잖아?! 어떤 퀘스트든 완료해주마! 그런데 다음 퀘스트가? [system] 학교 일진녀와 키스하십시오"
6,6,장씨세가 호위무사,글/그림 / 김인호 / 원작 / 조형근 / 월요웹툰 / ,#무협/사극 #사이다 #힘숨찐 #판무 #먼치킨 #소설원작,‘당신이 부른 것이오. 나란 사람을... ’ 은둔고수 광휘. 호위무사 되다. 웹소설 원작 웰메이드 무협 시대극!
7,7,윈드브레이커,글/그림 / 조용석 / 월요웹툰 / ,#스포츠 #스포츠성장,혼자서 자전거를 즐겨타던 모범생 조자현. 원치 않게 자전거 크루의 일에 자꾸 휘말리게 되는데... 자유를 꿈꾸는 청춘들의 스트릿라이딩 드라마!
8,8,소녀의 세계,글/그림 / 모랑지 / 월요웹툰 / ,#드라마 #학원로맨스 #하이틴 #직진남 #삼각관계 #까칠남 #감성드라마,완벽해 보이지만 사실 외로웠던 백조들과 맘씨 착한 오리가 만나 여러 갈등을 함께 겪으며 진짜 친구가 되어가는 소녀들의 찐 우정물
9,9,신화급 귀속 아이템을 손에 넣었다,글/원작 / 정선율 / 그림 / 헤스 / 월요웹툰 / ,#판타지 #아포칼립스 #사이다 #게임판타지 #회귀 #헌터물 #소년왕도물 #먼치킨,"D급 무투계 레이더로 마법계 레이더들의 고기방패나 하며 별 볼 일 없이 살던 재현.  그러던 어느 날, 던전에서 우연히 ""오딘의 눈"" 이라는 최강의 귀속 아이템을 얻게 됐다. 신의 눈을 가진 자, 세계를 구할 신의 대적자의 운명을 개척하라!"
10,10,별난식당,글/그림 / HO9 / 월요웹툰 / ,#드라마 #지금추천작 #힐링 #직업드라마 #음식&요리 #성장드라마,"<요리GO>의 새로운 이야기,<별난식당>. 특급호텔에서 최연소 팀장에 오르며 승승장구하던 주인공 한별은 퇴사를 하고 작은 식당을 차린다. 그 식당의 이름은 '별난식당'.  별난식당은 상권이라고는 찾아볼 수 없는, 서울에서 제일 가난한 동네인 부자동에 위치해 있다. 또한 메뉴도 별나다. 바로 메뉴가 없기 때문이다. 메뉴가 없이 한별 셰프가 그때그때 제철 식재료를 이용해 요리를 만드는 식당이다.  이 식당의 특별한 점은 요리를 먹는 손님이 마음까지 위로 받는다는 것. 한별 셰프는 대체 어떠한 방법으로 마음의 상처가 있는 많은 손님들을 요리로 치유하는 것일까?"
11,11,절대검감,글 / 김두루미 / 그림 / 티아이 / 원작 / 한중월야 / 월요웹툰 / ,#무협/사극 #환골탈태 #소설원작,"단전이 부숴졌다는 이유로 집에서는 내놓은 자식 취급을 받던 소운휘는 혈교에 납치되어서도 삼류 첩자로 살아왔다. 어느 날, 전설로만 알려진 검선비록을 찾는데 이용당하다 죽은 운휘는 10년 전, 혈교에 납치되던 그 날로 돌아가게 되고 검의 목소리를 듣는 신비한 능력을 얻는다."
12,12,퍼니게임,글/그림 / 배진수 / 월요웹툰 / ,#스릴러,"<머니게임>,<파이게임> 에서 실패를 맛본 주인공은, 마지막 <퍼니게임>에서 우승하기 위해 신체를 단련하고 정신을 다잡는다. 모든 참가자 중 본인만이 유일한 게임 경험자임을 확인한 주인공은, 승리를 위해 악마가 되기로 결심한다."
13,13,만렙돌파,글 / 성불예정 / ,#판타지 #고인물 #게임판타지 #먼치킨,"알 수 없는 오류로 3000년간 각성 테스트에 갇힌 김기봉. 그 사이 현실에선 10년이 흘렀고, 온 세상은 몬스터와 던전으로 가득차게 되었다.  만렙으로 귀환한 김기봉의 모든 것을 원래대로 돌려놓기 위한 싸움이 시작된다!"
14,14,잔불의 기사,글/그림 / 환댕 / 월요웹툰 / ,#판타지 #세계관 #판무 #복수극,"유일한 가족이자, 최고의 기사 유망주였던 쌍둥이 동생이 살해당했다. 천재적이었던 동생과는 달리 무예에 재능이 전혀 없지만, 동생의 복수를 위해 '강함'을 연기하기로 결심했다. 약해빠진 나는 복수에 성공할 수 있을까."
15,15,꼬리잡기,글/그림 / 바쉬 / 월요웹툰 / ,#스릴러 #범죄 #서바이벌 #2020 지상최대공모전 #서스펜스 #두뇌싸움,"건물붕괴 사고로 매몰된 9명의 대학생. 2주 뒤, 3명은 사망하고 1명은 의식불명인 상태로 발견된다. 가까스로 구조된 생존자 5명은 그곳에서 있었던 일을 숨기려 하는데... 생존자인 척 숨어있던 살인자에 대한 정황이 드러나기 시작한다. 수사팀은 이 밀실살인 사건의 처음과 끝을 파헤치게 된다. 2020 지상최대공모전 1기 대상 수상작."
16,16,나 없는 단톡방,글/그림 / 봉수 / 월요웹툰 / ,#드라마 #요즘핫한추천작 #학원물,"여고생 안효인은 학교에서 친구들과 잘 지내는 편이었다. 학급 내에서는 분위기 파악도 할 줄 알고 때에 따라 친구들을 적당히 웃기기도 했다.  덕분에 그녀를 적대적으로 대하는 친구들은 거의 없었다. 그러나 어느 날 부터 효인은 영문도 모른 채 묘한 따돌림을 당하기 시작한다.  스마트 폰을 뒤늦게 산 탓 때문일까. 심지어 효인만 없는 단톡방의 존재까지 알게 된다.   ""내가... 뭘... 잘못한 거지?"""
17,17,순정말고 순종,글/그림 / 슈안 / 월요웹툰 / ,#로맨스 #로맨스코미디 #연예계 #삼각관계,하루에 무려 쓰리잡.  스물 다섯 지언의 일과 끝에 남는 건 갑질에 시달린 스트레스와 돼지우리같은 집구석 뿐이다.  그러다 어느날 얻게 된 인형 한 개. 이것만 있으면 대한민국의 탑 배우 남도윤을 가정부로 부려먹을 수있다...?! 2017 최강자전 대상 수상작 <늑대와 빨간모자> 슈안 작가의 차기작!
18,18,물어보는 사이,글/그림 / 성은 / 월요웹툰 / ,#로맨스 #아이돌 #계약연애 #직진남 #인외존재 #연예계 #삼각관계 #뱀파이어,"뱀파이어에게 물리면 건강해진다?! 두통으로 의도치 않게 비호감 연예인이 된 이채이. 우연히 톱스타인 서이준이 뱀파이어이고, 그에게 물리면 한동안 건강해진다는 걸 알게 된다. 물어달라 부탁하는 채이에게 이준은 계약 연애를 제안하는데..."
19,19,리턴 투 플레이어,글 / 신성 / 그림 / 세혼 / 원작 / 인덱스 / 월요웹툰 / ,#판타지 #아포칼립스 #게임판타지 #회귀 #소년왕도물 #먼치킨 #소설원작,"어느 날, 게임이 되어버린 세상. 갑자기 나타난 몬스터들이 사람들을 죽이고, 사람들은 플레이어가 되어 퀘스트를 달성해야 한다! 인류의 종말에서 회귀한 2회차 플레이어, 김세한. 그는 과연 세상을 이렇게 만든 '시스템'을 쳐부술 수 있을까!"
20,20,히어로메이커,글/그림 / 빤쓰 / 월요웹툰 / ,#판타지 #히어로,왕은 영웅이 되고 싶어하는 공주의 소원을 들어주기로 전격 결심! 공주를 속이고 마치 영웅이 된 것처럼 만들기 위해 온 나라가 연극을 하게 되는데..파란만장한 그들만의 눈물겨운 영웅만들기의 대장정이 펼쳐집니다~
21,21,신군,글/그림 / 규남 / 월요웹툰 / ,#액션 #소년왕도물,악마에게 모든 걸 잃고 먹이로 사육당하는 소년. 이를 갈며 복수를 갈망하지만 인간의 힘은 악마에게 닿지 못했다. 그때 그의 앞에 신군이 나타난다. 2020 지상최대공모전 2기 장려상 수상작!
22,22,천재 타자가 강속구를 숨김,글 / 황지성 / 그림 / 스튜디오MW / 원작 / 이블라인 / 월요웹툰 / ,#스포츠 #야구 #소설원작,"부와 명예, 모든 걸 얻은 천재 메이저리거 강건우. 그런 그조차도 아내와의 행복한 결혼 생활만큼은 이어갈 수 없었다. 아내의 빈자리를 느끼며 후회하던 그가 신비한 반지의 힘으로 과거에 돌아왔다. 풋풋한 연애시절의 고등학생이 된 그는 이번에야말로 사랑을 쟁취할 수 있을까."
23,23,루루라라 우리네 인생,"글/그림 / 현이씨 / 월, 목 연재 / ",#일상 #무해한,시간이 지나면 자연스레 성숙한 으른(?)이 되어 있을 줄 알았는데 그저 술과 음란한 이야기를 좋아하는 알딸딸한 어른이 되어버렸다.    어느날 귀농을 결심한 부모님을 따라  어쩌다보니 시골과 도시를 오가게 된 현이씨의 인생 제 2막 시작!
24,24,칼가는 소녀,글/그림 / 오리 / 월요웹툰 / ,#드라마 #최강자전 #2018 최강자전 #성장드라마 #걸크러시 #감성드라마,치사율 100%의 인싸 희귀병 소녀 '사랑' 누구보다 차분하고 두려움 없는 같은 반 소녀 '은조' 두 소녀가 가슴 속 칼을 품고 세상을 향한 복수를 꿈꾼다. 네이버웹툰 최강자전 18년 대표작.
25,25,결혼생활 그림일기,글/그림 / 은꼼지 / 월요웹툰 / ,#일상,고르고 골라 결혼했더니 매일매일 우당탕탕?! 결혼생활이란 무엇인가? 조용할 날 없는 결혼생활을 날 것 그대로 그렸다. 모자르고 부족했던 두 짐승이 만나 그려가는 결혼생활 그림일기!
26,26,파견체,글/그림 / 곽백수 / 월요웹툰 / ,#판타지 #sf #인외존재,'단 하나의 지성이 온 우주의 종말을 가져올 수 있다.'  빅뱅 38억년 한 지성체의 폭주로 우주 종말의 위기를 겪은 우주의 지성체들은 '전우주관리국'이란 연합기구를 만들어 우주 전체의 지성체들을 감시 통제하고 있다.  이미 지구도 300만년 전부터  인간을 복제한 '파견체'들이란 존재들을 통해 비밀리에 감시를 받아오고 있었는데....
27,27,컨트롤X,글 / 사이렌 / 그림 / 서클 / 월요웹툰 / ,#로맨스 #2022 지상최대공모전 #전남친 #연예계 #걸크러시,"10년 사귄 전남친 '다니엘'이 절친 '올리비아'와 결혼했다. 그것도 내 생일인 크리스마스에!!!! 세계적인 싱어송라이터 '크리스'는 다니엘과 올리비아의 결혼식에 깜짝 방문해 그곳을 콘서트장으로 만들며 보기좋게 복수한다.  하지만 다음날 아침, 크리스는 충격적인 소식을 접하게 된다.  크리스는 과연 잃어버린 사랑, 우정, 명성을 모두 되찾을 수 있을까?"
28,28,더블클릭,글 / 박수봉 / ,#액션 #게임판타지 #스포츠성장,악명 높은 난이도를 가진 게임의 세계 랭킹 1위였던 지호. 서비스 종료된 줄만 알았던 그 게임이 새롭게 돌아왔다! 지호는 다시 한번 랭킹 1위를 꿈꾸며 게임 동아리에 입부한다. 오랜만에 게임을 해도 살아있는 감각. 하지만 게임이 새롭게 변하면서 예상치 못한 약점이 생긴다. 강한 상대를 마주할수록 열정이 끓어오르는 주인공의 프로게이머 도전기!
29,29,"앵무살수
휴재",글/그림 / 김성진 / 월요웹툰 / ,#판타지 #판무,평범한 뱃사공으로 살고 있는 노소하.  하지만 그의 정체는 전설적인 구파검법의 후계자다.  이제 진시황이 남긴 비서 선근경을 향한 살수행이 시작된다.
30,30,인섹터,글/그림 / 마카빔 / 월요웹툰 / ,#판타지 #힘숨찐 #이능력배틀물 #다크히어로,"어느 날 학교에서 담임교사가 <공벌레 인섹터 내라해치>가 되어  반 아이들을 무차별적으로 살해한 사건이 벌어진다.  그때 나타난 검은 개미, 그는 반 아이들을 구하게 되고 이 사건을 시작으로  언론과 SNS로 퍼져 인섹터의 존재는 더 이상 도시 괴담 수준의 이야기가 아니게 된다.  결국, 정부는 비밀리에 임무를 수행하던 인섹터 퇴치반 버그리퍼를 내세우고 생존자의 증언에 따라 검은 개미를 뒤쫓게 되는데, 검은 개미의 정체는 몸속에 개미 집이 지어진 채 살아가는 평범한 학생 가미성.  그저 몸속 개미들에게 먹히지 않기 위해 인섹터의 대항마로 변신하여 내키지 않는 싸움을 한다."
31,31,서브 남주가 파업하면 생기는 일,글 / 쓰레빠인간 / 그림 / 해그늘 / 원작 / 숙임 / 월요웹툰 / ,#판타지 #로판 #소설원작,"평범한 한국인 ‘정예서’, 동생이 읽고 있던 대한민국을 휩쓴  초메가히트 로맨스 판타지 소설 ‘퇴사했더니 이계 공녀’에 서브남주로 빙의한다. 이 서브남주, 훗날 전쟁에 나가 메인 남주 대신 죽을 운명이잖아? 여기서 죽을 수는 없어! 내 목표는 단 하나, 주인공들 근처엔 얼씬도 하지 말고,  건강하게 버티다가 집으로 돌아가기다. 잠깐? 피하려던 메인 남주 세드리크와 메인 여주 크리스텔이 계속 다가온다? 로맨스는 너희 둘이 하면 되잖아! 나는 판타지만 조금 빌려쓴다니까?"
32,32,오빠집이 비어서,글/그림 / 이서희 / 원작 / 태소영 / 월요웹툰 / ,#로맨스 #계약연애 #연예계 #소설원작,"새엄마와 맞장 뜨고 집을 나온 재벌 3세 차은명. 세상 딱 한 명인 친구 희영에게 신세를 질 수 없게 되자,  어쩔 수 없이 희영의 둘째 오빠가 잠시 비워둔 집에 머물게 된다.  그렇게 한 달 뒤, 은명은 샤워를 하고 나오던 중  예고도 없이 집으로 돌아온 희영의 둘째 오빠를 대면하게 되고...  그런데 그 오빠의 정체가 바로바로 대한민국 탑 스타 영화배우 ‘제준영'이라고?!"
33,33,꿈의 기업,글/그림 / 문지현 / 월요웹툰 / ,#스릴러 #아포칼립스 #sf,문명을 지배하는 거대기업과 거대기업을 움직이는 인공지능. 그 인공지능이 꿈을 꾸기 시작했다. 엄청난 경쟁률을 뚫고 대기업 드림코퍼레이션에 입사한 꿈사원들. 그들 앞에 의심스러운 일들이 펼쳐지는데..!
34,34,엘프,글/그림 / 홍작가 / 월요웹툰 / ,#판타지 #세계관,"유원지 관리인 태인에게 자신을 '엘프'라 하는 이상한 손님 제솔이 찾아온다.  그녀는 아버지의 유품을 달라고 하면서 그의 목걸이를 훔쳐 간다.  그때, 태인을 납치(?) 하는 정체불명의 사람들.  그들은 태인이 우리나라의 소수민족 '엘프'이며,  '엘프' 중에서도 신처럼 모셔지는 강산의 후예라며  태인에게 '엘프'가 이주할 수 있게 도와달라 부탁하는데..."
35,35,쥴리에타의 드레스 업,글 / 말차 / 그림 / 유자차 / 원작 / 채하빈 / 월요웹툰 / ,#로맨스 #소설원작,"""모습을 감춰야 해!""  고위 귀족의 사생아로 본부인에게 내쳐져 5살 때부터 극장 소품실에서 자라난 쥴리에타. 그 안에는 빙의된 한국인 여자 예나가 존재했다.  뛰어난 외모는 고아가 된 자신에게 독이 될 것을 알게 된 쥴리에타는 얼굴을 숨기기 위해 커다란 안경과 부스스한 가발로 변장한다.  성인이 되어 극장을 나가고자 하지만 극장주는 지금까지 키워준 빚을 갚으라 독촉하고, 쥴리에타는 인기 초절정인 황자의 시녀가 되어 그 돈을 갚기로 한다.  하지만 특유의 매력은 변장으로도 가릴 수 없는 것. 달라붙는 여자들에게 질린 황자 킬리언의 마음이 이윽고 무덤덤한 시녀에게 닿고 마는데…"
36,36,사이다걸,글 / 김드루 / 그림 / 김그루 / 월요웹툰 / ,#드라마,"어느새 세상은 고구마밭이 되었다. 앞뒤 꽉꽉 막힌 사람, 대화가 통하지 않는 사람, 상식이 통하지 않는 사람이 넘쳐나는 세상… 상처 주기 싫어 참고, 배려하는 사람이 오히려 바보 취급당하는, 무언가 단단히 잘못된 이 세상! 착할 사람일수록 할 말은 하고 살 수 있는 세상을 위해, 청량감 넘치는 히어로 ‘사이다걸’이 신비한 사이다를 들고 찾아온다."
37,37,"북부 공작님을 유혹하겠습니다
휴재",글 / 가천가 / 그림 / 은하수 / 원작 / 주시하 / 월요웹툰 / ,#로맨스 #로판 #소설원작,"“내 애인인 척 사교계에 들어가.” 전 세계에서 주목하는 톱스타, 셀리나는 촬영 중 갑작스러운 사고로 북부 공작의 땅에 차원 이동한다. 마수에게서 목숨을 구해준 북부 공작, 칼시온은 셀리나에게 자신의 애인인 척 사교계에 들어가 정보를 입수하라는 계약을 제시하는데.."
38,38,마이너스의 손,글/그림 / 김뎐 / 월요웹툰 / ,#판타지 #최강자전 #2015 최강자전,만지면 모두 부서진다. 마이너스의 오른손을 가진 소년 이야기
39,39,헬크래프트,글 / 나락 / 그림 / 영기 / 월요웹툰 / ,#판타지 #서스펜스 #두뇌싸움,"세상에 배신당해 방구석으로 도망친 고등학생 염승기. 새로운 지옥의 주인으로 지목된 대악마 바함무르크.  바함무르크는 자신의 지옥 제작자로서 염승기를 선택하고, 지옥 제작의 대가로 염승기에게 수감자를 고를 권리를 준다.  복수를 위해 악마와 손을 잡은 염승기, 그렇게 윈윈의 관계로 끝날 줄 알았는데...  갑자기 시작된 데스게임- 살아남기 위해선 지옥에 보내라!"
40,40,악녀교실,글/그림 / 즛호 / 월요웹툰 / ,#드라마 #사이다 #학원물 #복수극,"같은 반 여자애에게 약점을 잡혀 괴롭힘 당하는 고등학생 '허정우'. 피폐한 나날을 보내던 정우의 반에 전학생 '한보라'가 온다. 까만 생머리와 다리에 얼룩을 가진 그 아이를 보고 정우는 강한 기시감을 느낀다. 아니나다를까, 시비 거는 반 아이들을 제압한 한보라는 그들에게 묻는다. '나랑 비슷한 애 본 적 있어?' 어쩌면 꼬인 것을 바로잡아줄 보라에게 정우는 접근하기로 하는데..."
41,41,피폐물의 해피엔딩을 위하여,글/그림 / 호 / 월요웹툰 / ,#로맨스 #빙의 #로판 #구원서사,"'나'는 피폐한 남주인공들이 신녀 ‘벨’을 소유하기 위해 수단과 방법을 가리지 않는 배드 엔딩 소설 [여명의 기적] 속으로 빙의했다.  주인공의 행복을 방해하는 걸림돌 로지아나로 환생한 나는 생각한다. ""어쩌면 내가 이 소설의 엔딩을 바꿀 수 있지 않을까?"""
42,42,입술이 예쁜 남자,글/그림 / 고도 / 원작 / 플라비 / 월요웹툰 / ,#로맨스 #소설원작,10년 전 첫키스의 주인공이었던 동생친구가 완벽한 어른남자가 되어 나타났다. 여전히 예쁜 입술로 예쁜 말만 골라 하며 작정한 듯 한비를 홀리기 시작하는데... 이 아슬아슬한 줄타기는 누구의 승리로 끝나게 될까?
43,43,하루의 하루,글/그림 / 김이랑 / 월요웹툰 / ,#드라마,"오하루는 다른 사람의 마음을 읽을 수 있는 초능력자다. 얼마 전, 저주 받은 능력 때문에 첫사랑도 허무하게 깨져버리고 건조한 일상을 보내고 있던 하루에게 최근 신경쓰이는 사람이 생겼다.  그 사람은 바로, 같은 과 동기인 도하루. 그녀의 마음은 도무지 보이지 않는다. 이건 혹시.. 운명..?"
44,44,라서드,글/그림 / 감람 / 월요웹툰 / ,#판타지,"절대적 권능을 지닌 11인의 왕과, 왕을 수호하기 위한 기사단이 존재하는 세계. 수습기사 힌타는 파트너 캐넛과 함께 정식 기사가 되기 위한 모험을 떠나는데... 정식기사가 되기 위한 소년들의 고군분투 정통판타지액션!"
45,45,랭커,글 / 신건 / 그림 / taibogi / 월요웹툰 / ,#액션 #성장물 #서바이벌 #격투기 #소년왕도물,"극비리로 진행되는 멤버쉽 온라인 게임 <랭커>.  우연히 랭커에 뛰어든 격투기선수 강준서. 어느 순간부터 상대가 괴물로 보였던 준서는 자신의 플레이어인 정준의 목소리를 통해서 안정을 되찾고, 정준과 함께하면서 증세를 치료하고자 마음먹는다.  하지만 랭커에는 목숨을 걸어야 하는 퀘스트뿐 아니라, 캐릭터끼리 벌이는 배틀과 사냥의 위협까지 도사리고 있다."
46,46,퇴근 후에 만나요,글 / 박한나 / 그림 / 햄친 / 원작 / 로즈빈 / 월요웹툰 / ,#로맨스 #2030연애 #로맨스코미디 #전남친 #오피스로맨스 #사내연애 #소설원작,"2억짜리 영혼결혼식, 그 한 가운데에서 전남친을 마주쳤다?!  빚을 갚기 위해 죽은 남자와 결혼하게 된 정채원은 결혼까지 생각했던 전 남자친구 한성준의 회사에 취직한다.  ""잊지 마세요. 3년 동안은 절대 남자를 만나선 안 됩니다.""  유부녀 코스프레를 들키지 않으려는 여자와, 그 비밀을 밝혀내려는 남자. 두 사람의 창과 방패의 대결이 시작된다!"
47,47,매지컬 급식:암살법사,글/그림 / 웡웡이 / 월요웹툰 / ,#판타지 #학원물 #이능력배틀물,"온갖 ‘빌런’들로 가득한 현대사회, 이 어지러운 세상에 정의를 실현하고자 신이 강림했다. 그의 정의를 실현 할 용사는 바로… 마법소녀?? 어쨌든 빌런을 퇴치하고자 마법소녀가 나타났다! 성능 확실한 마법소녀의 빌런 퇴치기!"
48,48,도깨비 부른다,글/그림 / WEBANGSANG / 월요웹툰 / ,#판타지,"국내 최대 마약상 <귀사회> 귀사회를 중심으로 다섯 명의 아이들이 모이게 된다. 그들은 각자 다른 목적을 위해 귀사회의 돈을 노리게 되지만, 결국 잔혹한 진실을 마주하며 세상을 구하려 한다."
49,49,최후의 금빛아이,글 / 알깨 / 그림 / 새몽 / 월요웹툰 / ,#판타지 #이세계 #성장드라마,"언니의 생일날, 이 세계를 지배하는 신에 의해 모든 것을 잃은 소녀 록시. 자신이 신들의 먹이에 불과하다는 충격적인 진실을 알게 된다. 록시는 심장만 있으면 언니를 되살릴 수 있다는 말을 믿고 험난한 여행을 떠난다. 그러나 곧 그녀를 뒤쫓는 자들과 감당할 수 없는 적들이 나타나는데... 록시는 앞을 막아서는 그들을 물리치고 과연 언니를 되살릴 수 있을까?"
50,50,백호랑,글/그림 / 박혬 / 월요웹툰 / ,#판타지,모든 것이 완벽해 보이는 지룡은 비밀스런 동거 중! 사촌동생이자 고양이이자 수호자인 소년은 바로 서쪽의 신수 백호였다! 과거의 죄를 씻기 위해 인간계에서 하늘의 심부름을 수행인 백호랑과  그에게 엮인 지룡의 스펙타클한 일상
51,51,악당과 악당이 만나면,글 / 삵 / 그림 / 쏘가리 / 원작 / 임하얌 / 월요웹툰 / ,#로맨스 #계략여주 #직진남 #로판 #걸크러시 #소설원작,"귀족들을 상대로 악명을 떨치던 제국 뒷세계 조직의 보스, 아탈란테.  어느 날 황제로부터 폭군 리오넬 비안크 대공을 암살해 달라는 의뢰를 받게 된다. 조직원들과 평범하게 살고 싶었던 아탈란테는 의뢰를 수락하고  대공성에 잠입해 암살 시도하는데…. 하지만 어째서인지 죽지 않아? 한순간에 사랑을 속삭이는 대공에게서 아탈란테는 무사히 탈출할 수 있을까?"
52,52,지옥연애환담,글/원작 / 황도톨 / 그림 / 당첨 / ,#로맨스 #로판 #까칠남 #소설원작,갑작스러운 실직과 이별에도 아플 새도 없이 일자리를 알아보는 대한민국의 K-장녀. 어느 날 우연히 '더 헬'이라는 회사의 공고를 발견하고 얼떨결에 취업까지 성공하게 된다. 그러나 그 곳은 냉미남 염라가 다스리는 진짜 지옥이었다.
53,53,원하나,글/그림 / 비진 / 월요웹툰 / ,#드라마 #2021 최강자전,"‘하나를 위해 하나로 살기 시작했다.’  연약한 몸을 가진 원이와 아역 배우인 하나. 둘은 쌍둥이다. 같이 살게 되면서 본 하나의 삶은 원이가 상상했던 모습과 전혀 달랐고, 하나는 도리어 평범한 생활을 꿈꾼다.  그러던 어느 날 둘은 뒤바뀐 삶을 살게 되는데…  “네가 원하던 삶, 내가 만들어줄게.”"
54,54,주작연애,글/그림 / 우까 / 월요웹툰 / ,#로맨스 #고자극로맨스 #최강자전 #혐관로맨스 #학원로맨스 #하이틴,"""야야 저기 니 여친 지나간다ㅋㅋ"" ""뭐?죽을래?"" 공부말고는 잘하는 것 하나 없는 이세경. 같은 학교 아이들에게 늘 저런식으로 괴롭힘 당한다. 그런 그녀가 학교만 나가면 인싸녀 그 자체?! 학교와의 정반대의 모습에 모두가 알아보지 못하고 심지어 성인 남자들도 그녀가 고딩인줄 모르고 세경에게 만나달라고 애걸복걸하는데. 사람들을 속이며 재미 좀 보려는데 뭐야, 저건? 하필 걸려도 같은 반의 앙숙인, 하선우한테 정체를 들키는데?! 어른도 아닌, 그렇다고 아이도 아닌 청소년들의 방황,사랑,청춘. 달콤매콤 톡톡쏘는 사춘기 로맨스가 시작된다!"
55,55,너를 돌려차는 방법,글/그림 / 한성만 / 월요웹툰 / ,#로맨스 #동아리 #소꿉친구 #로맨스코미디 #힐링 #혐관로맨스 #하이틴,"관심 멈춰! 혼자가 제일 좋은 은신만렙 은솔. 조용한 고등학교 생활을 꿈꿨는데... 인기짱 선배, 지수 때문에 다 망했다! 엮였다 하면 파국인 환장듀오, 태권도부까지 함께하게 되다?! 청춘 그잡채! 우당탕탕 첫사랑 로맨스♥︎"
56,56,영앤리치가 아니야!,글/그림 / 최삡뺩 / 월요웹툰 / ,#개그 #재벌,"<공대생 너무만화> 최삡뺩 작가의 개그로맨스 신작!  모든 게 완벽한 퍼렁식품 CEO의 아들 서민준. 어른들과 친구들에게는 인기 폭발이지만, 여자친구를 사귀어 본 적 없는 모태솔로다. 민준은 같은 학교 여학생 새영에게 반하게 되는데, 새영의 이상형은 흙수저이지만 노력하는 사람이고, 자기보다 잘난 남자를 매우 싫어한다고? 사랑을 얻기 위해 영앤리치를 숨겨야하는 민준이의 첫 연애 도전기!"
57,57,굿바이 유교보이,글/그림 / 아실 / 월요웹툰 / ,#로맨스 #계략여주 #2030연애 #계약연애 #직진남 #삼각관계,"실시간 연애 리얼리티쇼 '러브밤' !  10일 촬영에 출연료 1억이라는 소리에 솔깃한 ‘이제’는 오직 출연료와 자신의 스튜디오 홍보를 위해 프로그램에 참여한다.  한편 찐사랑을 꿈꾸는 유교보이 ‘헌도’는 ‘이제’에게 거부하기 힘든 달콤한 제안을 하고,  모종의 계약 관계로 엮인 둘은 물고 빨고 빼고 다 하는(?) 계약연애를 시작하는데…  과연 이들은 '러브밤'에서 살아남을 수 있을까?!!!  유교보이 ‘헌도’ X 진보걸 ‘이제’의 대국민 사기 애정행각이 펼쳐진다!"
58,58,오늘의 비너스,글 / 엄세윤 / 그림 / 도달 / 월요웹툰 / ,#로맨스 #환골탈태 #2021 지상최대공모전 #친구>연인 #연예계,"“평범했던 내가... 오늘부터 세상에서 가장 아름답다고? 그런데, 그 기준은 누가 정하는 거지?“ 뛰어난 연기력에도 평범한 외모 때문에 늘 오디션에서 탈락하던 배우 지망생 ‘강하나’. 그러던 어느 날, ‘외모가 곧 능력’ 이라는 세계적인 뷰티기업 <에스그룹>에서 그녀에게 스카웃 제의가 온다. 그리고 하나는 곧 엄청난 비밀을 알게 되는데...? 2021 지상최대공모전 1기 우수상 수상작."
