,id,title,author,genre,story
54,54,일단 뜨겁게 청소하라?!,앵고,로맨스,"완전무결한 깨끗함을 추구하는 그 남자, 장선결이 무지막지한 더러움을 달고 사는 그 여자, 길오솔을 만나 개과천선(?), 인생막장(?), 어이상실로 새롭게 태어나는 신콩트 로맨틱 코미디."
55,55,독재자와 강제 결혼,우로코,로맨스,"정말로 1억 엔에 낙찰되어 버리다니! 목욕도, 침대도 함께 하는 신혼생활. 그 상대는 무려 동급생이었다! 아버지가 정리 해고되어 버린 바람에 생활할 돈도 없는 데다가 부자 학교에서 퇴학할 위기까지 처해 버렸다. 고민 끝에 치아키는 옥션 사이트에 자신과 '결혼' 할 사람을 모집한다는 글을 올리는데… 무려 1억 엔에 낙찰되버렸다! ""부부가 되었으니, 맹세의 키스를 해야지?"" 게다가 상대는 대기업의 아들이자 동급생인 토우마인데…!! 그녀가 생각지 못했던, 그렇지만 알콩달콩한 러브 스토리가 지금 시작된다!"
56,56,"선생님, xx라는 게 진짜예요?",와타세 하나,로맨스,"방과 후, 두 사람만 남은 교실…. 수업에선 볼 수 없던 표정의 선생님이 나에게 다가온다…!!"
57,57,"방과 후, 러브호텔에서 선생님과",우로코,로맨스,"“여긴 그런 장소잖아?” 낮에는 여고생, 밤에는 러브호텔의 오너인 칸나. 물론 학교에는 비밀이다. 바쁜 매일에 성적은 뚝뚝 떨어져 가고, 덕분에 낙제 스트레스까지 받고 있지만, 그래도 은근히 짝사랑 중인 사이토 선생님과 둘이서만 보충 수업을 하게 되어 조금은 기쁘다고 생각하던 어느 날, 러브호텔에 여자와 함께 나타난 손님이… 선생님……? 그것도 제일 인기 있는 SM룸을 선택했다고…? 그 상냥하고 멋진 선생님이-?!!"
58,58,모래와 바다의 노래,MISHA,로맨스,"영국 후작가문의 영애인 에이비는 어린 나이에 어머니를 여의었지만 오라버니 에일켄과 아버지로부터 넘치는 사랑을 받고 있는 사랑스러운 소녀다. 17세 생일을 맞아 에이비는 에일켄으로부터 뱀 모양의 고대 이집트 황금 팔찌를 선물 받고, 이 신비로운 팔찌는 그녀를 3천 년 전의 고대 이집트로 데려가 버리는데. “버려진 이여, 그대는 길을 잃고 시공을 헤맬 것이니. 맹세가 그대를 그의 곁으로 인도하리라.” 시공을 초월한 영원의 사랑. 황금빛 사막에서 펼쳐지는 아름답고 애절한 애가(愛歌)!"
59,59,미스타임 (Miss time),경섭,로맨스,"퍼스널 트레이너로 성공한 골드미스 이가온, 독설로 유명한 로맨스 작가, 지호와 원수관계에 놓이다?"
60,60,너와 헤어진 세 번의 가을,광염,로맨스,"한 사람을 만나면서 자신이 조금은 특별해지는 이야기. 사랑하는 두 사람이 서로를 알아가는 이야기를 섬세하게 표현한 예쁜 글과 그림이 있는 클래식컬한 순정만화!10년의 세월을 건너뛰어 다시 만난 첫사랑! 이젠 기억도 희미한 첫사랑을 다시 만났다! 그것도 직장 상사로! 혼자서는 평범한 이름이 함께하면 특별해지는 그들!  중학교 시절 이름으로 인해 놀림 당한 기억만 남아 있던 유람, 그를 다시 만나자 이전의 기억들이 살아서 떠오른다. 전혀 다른 모습으로.  그 기억은 그에게 다가가는 길이 된다. 서로를 알아가는 과정을 거쳐 그들은 사랑을 이룰 수 있을 것인가?"
61,61,한복이 너무해,CHARA,로맨스,"가정부를 불렀는데 민속촌 아가씨가 튀어나왔다?! 2012년 트위터리안들을 뜨겁게 달궜던 대검찰청과 한국민속촌 커플링의 소셜 페스티벌이 마침내 웹툰화! 대검이와 소촌이의 달콤쌉쌀 두근두근 러브액시던트!! 매월 1, 11, 21일 업데이트"
62,62,속도위반 대표님과 계약 아내,flower,로맨스,고혜원은 친구의 계략으로 대기업 대표 윤석찬의 아이를 갖게 된다. 그 탓에 재벌가의 약혼녀가 됐지만 정작 상대는 뱃속의 아이한테만 관심을 가질 뿐 그녀에겐 눈길도 주지 않는 듯하다. 그런데 막상 결혼하고 보니 그녀에게 다가오기 시작하는 그 남자. 혜원도 과거의 소심한 모습에서 벗어나 점차 석찬에게 마음 문을 열기 시작한다. 하룻밤 만에 신데렐라 자리에 오른 혜원과 차가운 재벌 집착남 석찬의 속도위반 신혼 생활은 어떤 결말을 향해 뻗어 있을까?
63,63,언젠가 교복을 벗고,아메야 유에,로맨스,"부모님을 사고로 여의고, 과거 엄마가 신세 졌던 하숙집으로 이사 온 레이. 그곳에서 기다리고 있던 것은 수많은 캔버스와 물감, 그리고 낯선 알몸의 남자 나루카미였다. 하숙집 주인의 대리인이자 학교의 미술 교사인 남자와 둘이서 생활을 하게 되다니……. 걱정이 앞서지만, 레이는 차가우면서도 내심 걱정해주는 듯한 그가 신경 쓰이는데……."
64,64,그들의 방주,이요,로맨스,"체크무늬, 빵 굽는 냄새, 고양이, 토끼, 햇살, 비오는 오후, 책장을 넘기는 소리, 오래된 서점 등의 따뜻한 키워드를 지닌 학원순정만화. 동물로 변하는 남매와 알게 된 배구 선수 지나의 사랑 이야기에 이어, 동물로 변하는 가족의 옴니버스식 이야기 구성으로 짧게 이어지는 가족관계를 보여주는 형식. 가벼운 시트콤, 또는 가벼운 웹드라마 형식으로 어울리는 다정다감하고 포근한 작품"
65,65,쿠로사키 말 따위 안 들을 거야,마키노,로맨스,"고등학생이 되어 열심히 이미지 변신 중인 유우는 동경하는 [화이트 프린스], 시라카와가 있는 학교 기숙사에서 살게 된다♪ 하지만 그곳에는 [블랙 데빌]이라 불리는 공포의 대상, 쿠로사키도 있었다! 쿠로사키에게 대항한 유우는 그 [벌]로 갑작스럽게…?!! 악마급 사디스트남과 24시간 두근두근 가슴 설레게 되는 러브!!"
66,66,순결 상실까지 일주일?!,우로코,로맨스,"“너는... 일주일 안에 처녀를 상실할거야!” 남자 친구 없음, 연애 경험 제로, 제대로 된 키스도 아직 해 본 적이 없는 모치카. 어느 날 친구를 따라 간 점집에서 바로 오늘, 하트 모양의 반점이 있는 운명의 상대를 만나 일주일 안에 첫경험을 하게 될 거라는 충격적인 이야기를 듣게 된다! 반신 반의 하는 사이 예전부터 동경의 대상이었던 선배와 마주치자 설마…? 하는 마음에 두근 거리는 한편, 놀러 간 선배의 집에서 심술궂은 소꿉친구와 평소 잘 따르고 귀여운 후배까지 만나게 되는데……? 이 3명 중 모치카의 진정한 운명의 상대는 누구……?!"
67,67,황비님의 비밀수업,톰,로맨스,"대학생 '이 사나'는 아르바이트를 마치고 집으로 가던 중 의문의 목소리를 듣고 의식을 잃는다. 이후 사나는 같은 이름의 '이사나 카스티아'의 몸에 빙의. 중세풍 이세계 감옥의 사형수로 깨어난다.   1시간 안에 탈출하지 못하면 마녀로 화형 당할 처지. 우여곡절 끝에 간수를 제압하고 높은 감옥 창문에서 뛰어 그대로 '황태자 루드비히'의 얼굴을 밟고 마는데..   '이 마녀를 황궁으로 데려가겠다.' '난 마녀가 아니야!' 하지만 사나가 위험할 때마다 펼쳐지는 우연 같은 마법들!   즉위 한 루드비히는 사나에게 힘을 빌려달라며 자신의 황비가 될 것을 제안한다.   황비가 되어 손쉽게 귀족세력을 물리치는 사나. 그러나 그들 사이로 본래 사나의 몸을 한 진짜 '이 사나'가 나타나고, 뒤바뀐 몸, 권력, 사랑을 건 두 여자의 태풍 같은 싸움이 시작된다."
68,68,나의 마녀,Mas,로맨스,"인간은 언제나 합심해서 괴롭힐 누군가를 찾는다. 지나치게 잘나거나 못난 이가 바로 그 대상이 되는 법. 너무나 아름다운 탓에 마녀라고 손가락질 받는 소녀 코델리아와 코델리아가 나타난 덕분에 괴롭힘에서 벗어난 외팔이 소년 콜린, 그리고 못되기로는 최고로 마녀 같은 계집애 필리파. 외모는 눈부시게 아름답지만 내면에 상처를 간직한 세 명의 사랑 이야기가 펼쳐진다."
69,69,내 사랑을 부탁해,야마구치 메구미,로맨스,"대학 입학을 계기로 자취를 하게 된 사쿠라코는 동생이 신세를 지고 있는 어린이집 교사, 카오루의 집에서 가사 도우미 아르바이트를 하게 되었다. 사실 카오루를 짝사랑하고 있던 사쿠라코는 아르바이트 첫날, 설레는 마음을 안고 갔지만 정작 그녀를 맞이한 것은 인상 사나운 정체불명의 남자였는데……?!"
70,70,그녀는 나를 싫어해 시즌1-2,사삭,로맨스,무뚝뚝한 단호박남 한자기와 츤데레한 시니컬녀 조아연의 미묘달달 4컷만화.
71,71,너와 사는 오늘,두르,로맨스,"""연애하면 될 거 아냐!!"""
72,72,어차피 인간은 다 변태야 [개정판],장미,로맨스,[해당 작품은 <어차피 인간은 다 변태야> 성인 버전의 일부 장면을 수정한 15세 개정판입니다. 이용에 참고 부탁드립니다.]
73,73,우리 사이 30cm,YUJU,로맨스,소꿉 친구에서 연인까지의 거리는 얼마나 남았을까. 세 남녀의 로맨스.
74,74,"경험은 있어야죠, 작가님!",카나모리 케이타,로맨스,"""사실은 같이 자고 싶었지?"" 신인 AV 작가인 안나는 매일 자극적인 회사 업무에 전혀 익숙해지지 못한다. 그도 그럴 것이, 실은 그녀는 아직 경험 없는 처녀이기 때문! 하지만 그녀가 포기하지 않고 힘낼 수 있는 이유는 상사 아마미야의 덕분이다. 그러던 어느 날, 야근 때문에 막차를 놓치고 곤란해하는 안나에게 그는 회사에서 하룻밤을 보낼 것을 제안한다. 게다가 침대가 하나뿐이라니…. 상사는 안나에게 ""자, 이리 와.""라며 손짓하고. 이런 상황에서 아무 일도 안 일어날 리가 없잖아…!!"
75,75,반하다,도선,로맨스,"#왕기대_소설_웹툰화! 기억하지 못하는 과거의 사랑 VS 현재의 가슴 뛰는 사랑. 똘끼 충만 고교생 현한정과 츤데레 지어린, 일편단심 난동경의 유쾌 달콤 짠내 나는 청춘 로맨스."
76,76,도라의 저택,녹음,로맨스,"고아소녀 도라는 친척집을 전전하며 지내다 마침내 사려깊은 그레이스 부인를 만나게 된다. 하지만 그녀의 친아들 잭이 돌아오면서 시작되는 도라의 애정결핍, 그리고 애증의 트라이앵글!"
77,77,아디오스 에이프릴,혜빈,로맨스,"신의 축복과 마법 그리고 과학이 함께 공존하는 시대, 그곳에서 벌어지는 아련하고도 사랑스러운 이야기― 가난하지만 언니가 있어 외롭지 않았던 소녀는 언니의 죽음과 함께 홀로 세상에 버려지게 된다. 돈 몇 푼에 팔려 새 주인을 기다리던 중, 아스테리아 공작의 눈에 들어 그녀의 성에 몸을 의탁하게 된 소녀는 운명처럼 아름다운 새 주인을 만나게 되는데…!! 과연 그들의 운명의 수레바퀴는 어디로 굴러가는 걸까?"
78,78,면사포를 쓰고픈 남자,스트,로맨스,"2m 10cm의 키, 곰과 같은 덩치지만 마음만은 저 들판의 코스모스보다도 여린 남자, 주인공 '홍사랑'. 과거 받았던 상처로 인해 자신을 부정하게 된 사랑은 어느 날 자신을 바꿔줄 인연들과 만나게 되는데.."
79,79,눈 떠보니 네가 왜,리사,로맨스,본격 막장 재벌 로맨스! 눈떠보니 네가 왜? 재벌 기업의 첫째딸이 약혼남을 놔두고 클럽에서 원나잇을?!!
80,80,미명의 추적자 [연재],EMO,로맨스,"실수로 세 남자와 하룻밤을 보냈다. 한 놈은 오랜만에 만난 소꿉친구, 한 놈은 오래 전부터 사이 안 좋은 놈, 한 놈은 평소 데면한 동료 연구원!"
81,81,이세계의 황비,이영유,로맨스,"""사랑도 음모도, 모두 나의 것!"" 지독하고도 달콤한 이세계 서바이벌 로맨스!!"
